,CUSTOMER_CODE,CUSTOMER_NAME,YEAR,MONTH,SUB_CUSTOMER_CODE,SUB_CUSTOMER_NAME,A9,A9-S,ATMT,C&S,C4,C4 SG,C9,CAP,CVS,Compact ATS,D3N,DP_Basic,E7,E9,EDM_x,EVS,EZD,EZS,EZS-S,Enclosure,FUPACT,HMI,INSm,KTS,KTS-C,KTS-C-保利,LEC,LS8,M_x,M9,MET_Anologic Meter & CT,MET_Basic,MET_DIN Rail Basic,MT,MTZ,MVS,Motion,NSX,Osmart,Other,P-H,P-M,PR,PR-保利,PRS,S-MA,S-OEM,S-SW,SPD_x,TVR,TeSys-D,TeSys-G,V_x,WATSG,WATSK,WATSN,WATSN&WATSG,WATSNK,WEFP,WG,WGR,WM5G,WP5,WPFP,WQ5,WTS,iARC,iPEU,iSCB,ACB,ATS,C,DPLVP.DIS,DPLVP.Dist,EA,EDM_y,M_y,MCB,MCCB,P,PCP,S,SPD_y,V_y,MONTH_AGG
648,99301,杭州海得电气科技有限公司,2022,7,CP99010342,浙江巨力电机成套设备有限公司,427.45,,,954.07,,,,,,,869.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,3688.04,,,,,,,,,,,,735.71,,,,,,,,,,,,,,,,,,,,,4642.11,,,,,,427.45,,,1605.0,,,,6674.5596
649,99301,杭州海得电气科技有限公司,2022,7,CP99010472,泉州盛科自动化设备有限公司,,,,188.5,,,,,,,27066.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91688.46,,,,,,,,,,,,,,,,,,,188.5,,,,,,,,,27066.871,,,91688.46,118943.83
650,99301,杭州海得电气科技有限公司,2022,7,CP99010496,厦门明坤特机电有限公司,6934.42,,,,15384.78,,,,,,391.7,,,,,,,,,,,,,,,,,,,,,,,43226.6,,,,,,,,,,,,,,,,,2083.19,,,,,,,,,,,,,,,,,,,58611.383,,,,,,,,6934.42,,,2474.89,,,,68020.695
651,99301,杭州海得电气科技有限公司,2022,7,CP99011894,杭州恒晟电气技贸有限公司,13098.641,,,,,,,,46280.98,,,,,,,,63.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13098.641,46344.72,,,,,,59443.36
652,99301,杭州海得电气科技有限公司,2022,7,CP99012700,福州华勤机电设备有限公司,,,,,,,,,,,390.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.8,,,,390.8
653,99301,杭州海得电气科技有限公司,2022,7,CP99013679,晋江市顺昌机械制造有限公司,,,,3470.7998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3470.7998,,,,,,,,,,,,,3470.7998
654,99301,杭州海得电气科技有限公司,2022,7,CP99015749,宁波昕发电气有限公司,198.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5072.9297,,,,,,,,,,,,13466.0,,,,,,,,,,,,,,,,,,,,,5072.9297,,,,,,198.21,,,13466.0,,,,18737.14
655,99301,杭州海得电气科技有限公司,2022,7,CP99017511,福州恒瑞宏兴电气科技有限公司,416.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.4299,263.9,,,,,,,,,,,,1736.03,,,,,,,,,,,,,,,,,,,,,263.9,,,,,,416.96,1113.4299,,1736.03,,,,3530.3198
656,99301,杭州海得电气科技有限公司,2022,7,CP99019154,浙江新德宝机械有限公司,,,,,,,,,,,,,,,,,,,,,,248088.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248088.53,,,,,,,,248088.53
657,99301,杭州海得电气科技有限公司,2022,7,CP99020817,杭州贝拉电气设备有限公司,387.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.69,,,,,,,,,,,,,,,,,,,,,,,,,,,387.02,,,981.69,,,,1368.71
658,99301,杭州海得电气科技有限公司,2022,7,CP99021196,杭州飞奥电气工程有限公司,987.74,,,7138.4,,,,,,,857.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,3606.26,,,,,,,,,,,,8156.17,,,,,,,,,,,,,,,,,,,,,10744.66,,,,,,987.74,,,9013.41,,,,20745.81
659,99301,杭州海得电气科技有限公司,2022,7,CP99021794,浙江金澳兰机床有限公司,8493.8,,,13619.58,,,,,,,10902.1,,,,11929.2,,,,,,,,,,,,,,,,,,,,,,,,9456.1,,,,,,,,,,,,2468.23,,,,,,,,,,,,,,,,,,,,,23075.68,,,,11929.2,,8493.8,,,13370.33,,,,56869.008
660,99301,杭州海得电气科技有限公司,2022,7,CP99022129,浙江好得电气有限公司,,,,,,,,,,,1928.28,,,,,,883.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.42,,1928.28,,,,2811.7
661,99301,杭州海得电气科技有限公司,2022,7,CP99024079,上海程轩自动化工程有限公司,,,,,,,,,,,,,,,,,2143.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2143.47,,,,,,2143.47
662,99301,杭州海得电气科技有限公司,2022,7,CP99024959,上海鼎信投资（集团）有限公司,12833.63,,,5190.89,,,,,,,43685.85,,,,759.29,,,,,,,,,,,,,,,,,,,42035.4,,,,,,,,,,,,,,,,,354171.5,,169308.9,,,,,,,,,,,,,,,,,42035.4,,5190.89,,,,759.29,,12833.63,,,397857.34,,,169308.9,627985.5
663,99301,杭州海得电气科技有限公司,2022,7,CP99026694,浙江浙涌电气有限公司,50174.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12021.7295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50174.43,12021.7295,,,,,,62196.16
664,99301,杭州海得电气科技有限公司,2022,7,CP99028597,杭州合擎电气技术有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162329.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162329.78,,,,,,162329.78
665,99301,杭州海得电气科技有限公司,2022,7,CP99032198,福建五翔实业股份有限公司,,,,,,,,,,,,,4011.3499,,,,6787.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4011.3499,6787.29,,,,,,10798.64
666,99301,杭州海得电气科技有限公司,2022,7,CP99034500,浙江硕成自动化设备有限公司,,,,5665.5,154663.42,,,,,,1080.71,,,,,,48621.27,,,,,,,,,,,,,,,,,65948.0,,,,,,,,,,,,,,,,,2478.22,,,,,,,,,,,,,,,,,,,220611.42,,5665.5,,,,,,,48621.27,,3558.93,,,,278457.12
667,99301,杭州海得电气科技有限公司,2022,7,CP99035197,巨力自动化设备（浙江）有限公司,129.16,,,,,,,,,,553.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.16,,,553.63,,,,682.79004
668,99301,杭州海得电气科技有限公司,2022,7,CP99035657,浙江瑞邦智能装备股份有限公司,5657.8,,,2568.18,,,,,,,3682.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,4498.06,,1839.74,,,,,,,,,,3802.7402,,,,,,,,,,,,,,,,,,,,,7066.24,,,,,,5657.8,,1839.74,7485.22,,,,22049.0
669,99301,杭州海得电气科技有限公司,2022,7,CP99035803,晋江海科机电设备贸易有限公司,,,,,,,,,,,1104.43,,,,,,,,,,,10285.8,,,,,,,,,,,,,,,,,135.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.53,,,,,10285.8,,,,1104.43,,,,11525.76
670,99301,杭州海得电气科技有限公司,2022,7,CP99036571,安徽宇宙机床有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13115.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13115.9,,,,13115.9
671,99301,杭州海得电气科技有限公司,2022,7,CP99038115,诸暨市上民机电有限公司,32802.56,,,4603.73,,,,,,,,,,,270.75,,,,,,,,,,,,,,,,,,,,,,,,188.72,,,,,,,,,,,,21769.9,,,,,,,,,,,,,,,,,,,,,4792.45,,,,270.75,,32802.56,,,21769.9,,,,59635.656
672,99301,杭州海得电气科技有限公司,2022,7,CP99040196,杭州太阳德克电气有限公司,1312.7,,,2246.83,,,,,,,1769.8201,,,1794.73,,,,,,,,,,,,,,,,,,,,,,,,,,,284.55,,,,,,,,,,5638.13,,,,,,,,,,,,,,,,,,,,,2246.83,,,,,,3107.43,,284.55,7407.95,,,,13046.76
673,99301,杭州海得电气科技有限公司,2022,7,CP99041331,金华宝晟电气设备有限公司,70977.78,,,36.61,,,,,,,,,,1831.93,,,,,,,,,,,,,,,,,,,,,,,,,2665.93,,8446.68,,,,,,,,,,2581.09,,,,,,,,,,,,,,,,,,,,,2702.54,,,,,,72809.71,,8446.68,2581.09,,,,86540.02
674,99301,杭州海得电气科技有限公司,2022,7,CP99043253,浙江代应电气技术有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23038.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23038.99,23038.99
675,99301,杭州海得电气科技有限公司,2022,7,CP99044181,福建雪人制冷设备有限公司,3654.6099,,,23160.16,796.46,,,,,,928.5,,,,,,,,,,,104822.96,,,,,174201.25,,,,,,,,,,,4258.14,28208.56,,,,,,,,,,,,7315.7603,,23318.98,,,,,,,,,,,,,,,,,796.46,,51368.72,,,,,279024.22,3654.6099,4258.14,,8244.26,,,23318.98,370665.4
676,99301,杭州海得电气科技有限公司,2022,7,CP99050482,浙江双琪电气有限公司,16976.68,,,10800.43,,,,,,,24596.959,,,6242.0903,6997.49,,3929.32,,,,,,,,,,,,,,,,,,,,,15656.79,39170.88,,,,,,,,,,,,29599.771,,,,,,,,,,,,,,,,,,,,,49971.31,,,,6997.49,,23218.77,19586.11,,54196.73,,,,153970.4
677,99301,杭州海得电气科技有限公司,2022,7,CP99051904,广东伟创五洋智能设备有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.65,,,,,,,,,,,,21040.17,,,,,,,,,,,,,,,,,,,,,1126.65,,,,,,,,,21040.17,,,,22166.82
678,99301,杭州海得电气科技有限公司,2022,7,CP99051942,宁波长荣酿造设备有限公司,16007.28,,,34207.52,,,,,11779.65,,,,,,,,,,,,,,,,,,,,,,4047.53,,,,,,,8627.43,,,,,,,,,,,,,26891.53,,,,,,,,,,,,,,,,,,,,,34207.52,,4047.53,,,,16007.28,20407.08,,26891.53,,,,101560.94
679,99301,杭州海得电气科技有限公司,2022,7,CP99052266,浙江京能电力设备有限公司,,,,,,,,,,,,,,886.94,,,,,,,,,,,,,,,,,,,,,,,,,11175.12,,,,,,,,,,,,560.91,,,,,,,,,,,,,,,,,,,,,11175.12,,,,,,886.94,,,560.91,,,,12622.97
680,99301,杭州海得电气科技有限公司,2022,7,CP99053078,伟明环保设备有限公司,28255.041,,,6415.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11756.27,,,,,,,,,,,,,19834.34,,,,,,,,,,,,,,,,,,,,,6415.44,,,,,,28255.041,11756.27,,19834.34,,,,66261.09
681,99301,杭州海得电气科技有限公司,2022,7,CP99053079,浙江星控信息技术有限公司,2391.5898,,,281.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3222.4001,,,,,,,,,,,,,,,,,,,,,281.15,,,,,,2391.5898,,,3222.4001,,,,5895.1396
682,99301,杭州海得电气科技有限公司,2022,7,CP99053128,杭州海纳机械有限公司,5714.28,,,1663.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2710.02,,,,,,,,,,,,,,,,,,,,,1663.01,,,,,,5714.28,,,2710.02,,,,10087.31
683,99301,杭州海得电气科技有限公司,2022,7,CP99053450,湖州杰创环保科技有限公司,10600.381,,,2074.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2074.27,,,,,,10600.381,,,,,,,12674.65
684,99301,杭州海得电气科技有限公司,2022,7,CP99053699,浙江南开电气有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.45999,,,,,,,,,,1157.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.45999,1157.96,,,,1377.4199
685,99301,杭州海得电气科技有限公司,2022,7,CP99054098,杭州正工仓信息科技有限公司,7506.54,,,53687.67,,,,,,,554.37,,,10303.28,10607.449,,,,,,,,,,,,,,,,,,,,,,,3549.13,2101.3699,,6.3,,,,,,,,,,111.26,,,,,,,,,,,,,,,,,,,,,55789.043,,,,10607.449,,17809.82,3549.13,6.3,665.63,,,,88427.375
686,99301,杭州海得电气科技有限公司,2022,7,CP99054118,苏州特琅施电气有限公司,1347.24,,,23475.11,,,,,2655.7,,75591.914,,,3411.95,724.87,,,,,,,,,,,,,,,,,,,,,,,8205.92,301.87,,,,,,,,,,,,46440.86,,,,,,,,,,,,,,,,,,,,,23776.979,,,,724.87,,4759.19,10861.62,,122032.77,,,,162155.44
687,99301,杭州海得电气科技有限公司,2022,7,CP99054261,温州市顺康贸易有限公司,1912.1499,,,229.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.4,,,,,,1912.1499,,,,,,,2141.5498
688,99301,杭州海得电气科技有限公司,2022,7,CP99054296,衢州市骏凯电气有限公司,,,,11206.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4389.1,,,,,,,,,,,,,2515.67,,,,,,,,,,,,,,,,,,,,,11206.71,,,,,,,4389.1,,2515.67,,,,18111.48
689,99301,杭州海得电气科技有限公司,2022,7,CP99062796,福建航电控制设备有限责任公司,,,,,,,,,652.62,,,,,,,,1345.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997.75,,,,,,1997.75
690,99301,杭州海得电气科技有限公司,2022,7,CP99064063,福建世高智能科技有限公司,,,,32035.08,,,,,,,,,,2654.87,3698.43,,,,,,,,,,,,,,,,,,,,,,,,9465.82,,,,,,,,,,,,8236.311,,,,,,,,,,,,,,,,,,,,,41500.9,,,,3698.43,,2654.87,,,8236.311,,,,56090.508
691,99301,杭州海得电气科技有限公司,2022,7,CP99064562,杭州佳汇技术有限公司,4704.1797,,,74.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655.3201,,,,,,,,,,,,,234.58,,,,,,,,,,,,,,,,,,,,,74.69,,,,,,4704.1797,1655.3201,,234.58,,,,6668.7695
692,99301,杭州海得电气科技有限公司,2022,7,CP99066343,福建研宇自动化科技有限公司,67.04,,,111.84,,,,,,,3865.94,,,,,,4664.27,,,,,,,,,,,,,,,,,,,,,445.75,,,,,,,,,,,,,1274.45,,,,,,,,,,,,,,,,,,,,,111.84,,,,,,67.04,5110.02,,5140.3896,,,,10429.289
693,99301,杭州海得电气科技有限公司,2022,7,CP99067570,杭州纳伏尔母线有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2491.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2491.46,,,,,,2491.46
694,99301,杭州海得电气科技有限公司,2022,7,CP99068528,深圳华达川自动化科技有限公司,2480.36,,,7080.0,,,,,,,16159.58,,,3970.9,,,,,,,,,,,,,6424.78,,,,,,,,,,,,3067.26,,,,,,,,,,,,266.37,,27663.69,,,,,,,,,,,,,,,,,,,10147.26,,,,,6424.78,6451.26,,,16425.95,,,27663.69,67112.94
695,99301,杭州海得电气科技有限公司,2022,7,CP99069192,福建晟哲自动化科技有限公司,,,,,,,,,,,,,,,,,2645.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2645.02,,,,,,2645.02
696,99301,杭州海得电气科技有限公司,2022,7,CP99069706,浙江新格电气有限公司,15081.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10070.9,,24073.95,,,,,,,,,,,,,5145.92,,,,,,,,,,,,,,,,,,,10070.9,,,,,,,,15081.63,24073.95,,5145.92,,,,54372.4
697,99301,杭州海得电气科技有限公司,2022,7,CP99071367,无锡腾莱斯电气有限公司,,,,,,,,,8318.76,,5274.34,,,,,,,,,,,,,,,,,,,,1376.5,,,,,,,453.84,10575.54,,,,,,,,,,,,3187.97,,,,,,,,,,,,,,,,,,,,,10575.54,,1376.5,,,,,8772.6,,8462.31,,,,29186.95
698,99301,杭州海得电气科技有限公司,2022,7,CP99073324,浙江迈欧科技有限公司,7002.31,,,3001.98,,,,,4416.8,,5243.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,14712.72,,,,,,,,,,,,316.41,,,,,,,,,,,,,,,,,,,,,17714.7,,,,,,7002.31,4416.8,,5559.7603,,,,34693.57
699,99301,杭州海得电气科技有限公司,2022,7,CP99075905,浙江箭环电气有限公司,,,,8369.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23044.3,,,,,,,,,,,,,,,,,,,,,8369.57,,,,,,,,,23044.3,,,,31413.871
700,99301,杭州海得电气科技有限公司,2022,7,CP99078462,浙江炜冈科技股份有限公司,,,,1805.3,,,,,,,,,,362.12,,,,,,,,,,,,,,,,,,,,,,,,,31763.709,,,,,,,,,,,,20371.66,,196460.12,,,,,,,,,,,,,,,,,,,33569.008,,,,,,362.12,,,20371.66,,,196460.12,250762.9
701,99301,杭州海得电气科技有限公司,2022,7,CP99084124,宁波涌茂智能控制技术有限公司,4883.74,,,21549.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48128.86,354.7,,,,,,,,,,,,1034.06,,,,,,,,,,,,,,,,,,,,,21904.09,,,,,,4883.74,48128.86,,1034.06,,,,75950.75
702,99301,杭州海得电气科技有限公司,2022,7,CP99088147,乐清市欧菱电气有限公司,206.25,,,23577.129,,,,,,,29894.191,,,,892.09,,1556.49,,,,,,,,,,,,,,,,,,,,,,25199.04,,,,,,,,,,,,84770.36,,,,,,,,,,,,,,,,,,,,,48776.168,,,,892.09,,206.25,1556.49,,114664.55,,,,166095.55
703,99301,杭州海得电气科技有限公司,2022,7,CP99088237,浙江利佰嘉电力科技有限公司,8030.21,,,,,,,,1529.22,,,,,,,,760.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8030.21,2289.8599,,,,,,10320.07
704,99301,杭州海得电气科技有限公司,2022,7,CP99002515,福州畅通电器有限公司,,,,,,,,,,,,,,36180.98,,,13463.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36180.98,13463.051,,,,,,49644.03
705,99301,杭州海得电气科技有限公司,2022,7,CP99009343,大隆机器有限公司,,,,2831.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2831.86,,,,,,,,,,,,,2831.86
706,99301,杭州海得电气科技有限公司,2022,7,CP99028608,浙江盛安电力科技有限公司,172.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.18,,,,,,,172.18
707,99301,杭州海得电气科技有限公司,2022,7,CP99031693,宁波伊特赛实业股份有限公司,,,,1350.3501,,,,,,,,,,,940.95996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2706.84,,,,,,,,,,,,,,,,,,,,,1350.3501,,,,940.95996,,,,,2706.84,,,,4998.1504
708,99301,杭州海得电气科技有限公司,2022,7,CP99035867,杭州三恒电器有限公司,,,,385.84,,,,,5118.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.84,,,,,,,5118.58,,,,,,5504.42
709,99301,杭州海得电气科技有限公司,2022,7,CP99036819,环创(厦门)科技股份有限公司,987.17004,,,226.62,,,,,2277.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8071.5,,,,,,,,,,,,,,,,,,,,,226.62,,,,,,987.17004,2277.7,,8071.5,,,,11562.99
710,99301,杭州海得电气科技有限公司,2022,7,CP99037391,浙江玛德机械有限公司,,,,2485.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3990.27,,,,,,,,,,,,,3990.27
711,99301,杭州海得电气科技有限公司,2022,7,CP99047444,温州众能智能电气有限公司,2462.83,,,939.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5674.67,,,,,,,,,,,,,4561.55,,,,,,,,,,,,,,,,,,,,,939.93,,,,,,2462.83,5674.67,,4561.55,,,,13638.9795
712,99301,杭州海得电气科技有限公司,2022,7,CP99047822,杭州驰凯电气有限公司,12170.87,,,,,,,,,,,,,10719.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2888.81,,,,,,,,,,,,,,,,,,,,,,,,,,,22890.26,,,2888.81,,,,25779.07
713,99301,杭州海得电气科技有限公司,2022,7,CP99071915,江苏合控智能控制系统有限公司,9063.86,,,2903.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.11,,,,,,,,,,,,,,,,,,,,,2903.79,,,,,,9063.86,,,758.11,,,,12725.761
714,99301,杭州海得电气科技有限公司,2022,7,CP99073543,杭州简格工贸有限公司,53785.46,,,101563.66,,,,,,,6324.3,,,4188.09,,,,,,,,,,,,,,,,,,,,,,,,,565.83997,,,,,,,,,,,,6452.73,,,,,,,,,,,,,,,,,,,,,102129.5,,,,,,57973.55,,,12777.029,,,,172880.08
715,99301,杭州海得电气科技有限公司,2022,7,CP00002192,贵州裕胜科技有限公司,1149.4099,,,,,,,,,,,,,1693.85,,,1592.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843.2598,1592.77,,,,,,4436.03
716,99301,杭州海得电气科技有限公司,2022,7,CP99004664,扬戈科技股份有限公司,4866.9897,,,1049.38,,,,,,,,,,1167.81,,,,,,,,,,,,,,,,,,,,,,,,10379.59,,,,,,,,,,,,,3834.98,,,,,,,,,,,,,,,,,,,,,1049.38,,,,,,6034.8,10379.59,,3834.98,,,,21298.75
717,99301,杭州海得电气科技有限公司,2022,7,CP99018865,宁波精达成形装备股份有限公司,7028.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7028.08,546.9,,,,,,7574.98
718,99301,杭州海得电气科技有限公司,2022,7,CP99020783,福建安开电力科技有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0
719,99301,杭州海得电气科技有限公司,2022,7,CP99024650,杭州铭伟斯电气有限公司,9918.32,,,,,,,,3117.79,,,,,8109.16,,,31884.37,,,,,,,,,,,,,,,,,46396.797,,,,85994.34,,,,,,,,,,,,,60.5,,,,,,,,,,,,,,,,,,,46396.797,,,,,,,,18027.48,120996.5,,60.5,,,,185481.28
720,99301,杭州海得电气科技有限公司,2022,7,CP99036204,振石控股集团有限公司,,,,,,,,,,,401.77,,,,2299.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299.44,,,,,401.77,,,,2701.21
721,99301,杭州海得电气科技有限公司,2022,7,CP99041255,常州优卓自动化科技有限公司,18103.89,,,12642.21,,,,,2527.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12642.21,,,,,,18103.89,2527.17,,,,,,33273.273
722,99301,杭州海得电气科技有限公司,2022,7,CP99041952,青山控股集团有限公司,,,,1446.91,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6512.39,,,,,,,,,,,,,5042.84,,,,,,,,,,,,,,,,,,,,,1446.91,,,,,0.0,,6512.39,,5042.84,,,,13002.141
723,99301,杭州海得电气科技有限公司,2022,7,CP99046242,上海雁邦电器科技有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47379.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47379.23,,,,47379.23
724,99301,杭州海得电气科技有限公司,2022,7,CP99052275,浙江省长兴精工电炉制造有限公司,814.6,,,517.58,,,,,,,10985.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5853.1,,,,,,,,,,,,,,,,,,,,,517.58,,,,,,814.6,,,16838.51,,,,18170.69
725,99301,杭州海得电气科技有限公司,2022,7,CP99055141,杭州博璐亚电气有限公司,,,,,,,,,,,2895.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3377.6,,,,3377.6
726,99301,杭州海得电气科技有限公司,2022,7,CP99056929,成都净远环境科技有限公司,,,,238.34999,,,,,,,143.66,,,347.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.34999,,,,,,347.17,,,143.66,,,,729.18
727,99301,杭州海得电气科技有限公司,2022,7,CP99067264,杭州施迈电气有限公司,9746.79,,,342.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28208.48,,,,,,,,,,,,,867.72003,,,,,,,,,,,,,,,,,,,,,342.25,,,,,,9746.79,28208.48,,867.72003,,,,39165.24
728,99301,杭州海得电气科技有限公司,2022,7,CP99076321,河南红太阳电气有限公司,895.69,,,3125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.03,,,,,,,,,,,,,,,,,,,,,3125.0,,,,,,895.69,,,1118.03,,,,5138.7197
729,99301,杭州海得电气科技有限公司,2022,7,CP99084212,浙江青昇谷贸易有限公司,,,,2258.4102,,,,,,,401.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2258.4102,,,,,,,,,401.77,,,,2660.1802
730,99301,杭州海得电气科技有限公司,2022,7,CP00002942,温州俊勒电气有限公司,4151.99,,,6940.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53771.5,,,,,,,,,,,,,6364.02,,1263.87,,,,,,,,,,,,,,,,,,,6940.59,,,,,,4151.99,53771.5,,6364.02,,,1263.87,72491.97
731,99301,杭州海得电气科技有限公司,2022,7,CP99010438,杭州鼎目科技有限公司,3436.44,,,11799.391,,,,,,,,,,,,,4961.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499.97,,,,,,,,,,,,,,,,,,,,,11799.391,,,,,,3436.44,4961.91,,2499.97,,,,22697.71
